mã chứng khoán,năm báo cáo,kỳ báo cáo,lợi nhuận từ các hoạt động khác,lợi nhuận hoạt động trước thay đổi vốn lưu động,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua tài sản cố định,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,luồng tiền thuần từ hoạt động kinh doanh,thu từ thanh lý tài sản cố định,đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,chi trả cổ tức,khấu hao và phân bổ,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",chi mua lại cổ phiếu,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,lợi nhuận/lỗ trước thuế,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,thu nhập từ lãi và cổ tức,lãi/lỗ từ thanh lý tài sản cố định,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
DCM,2024,2,,481374268363,,,-82290470316,102945033755,606412225118,,8405833168,806061380079,3116621420878,52438186947,3975120987904,191243321793,0,-574242338321,,-5700000,64508697171,-3520000000000,4680000000000,,-1187681130010,1198778174762,-2685511584,614634031948,24965672709,-27135109915,-233756075943,8898423043,-179336652214,-325614137891,299104940283,1726372928,-9029140054,-23675868496,0,-53306461126,,0,,,
DCM,2024,1,,375342221675,,,-64146874762,99357191801,465210317039,,561252412566,792643093423,2284399788772,39578538683,3116621420878,-233819636182,0,0,,-28614000,57301709085,-2500000000000,2930000000000,,1800058016699,-1238776990133,0,382657724949,14481848624,-39578870124,-88407789748,7237053505,24804700753,-98253172840,-450861363157,10189396394,-7042284061,-55045784740,0,-32953350206,,0,,,
DCM,2023,4,,622159161516,,,-94608348054,207807384611,-616800963443,,543757247047,-22613867367,2304957387294,2056268845,2284399788772,50429849029,0,0,,-2117876650,59375682481,-5010000000000,4280000000000,,1114998970565,-569123846868,0,537275927842,-14922113007,90301553504,-120418835209,3944951035,-44984059099,282170099412,-681395910491,-30395565980,-3704738831,-33174359914,0,-60244777584,,0,,,
DCM,2023,3,,319310104298,,,-11892272425,149136668285,997244395860,,-1589199057875,107362625379,2140644174897,56950587018,2304957387294,699317287394,0,0,,-1578319560000,322798080616,-2700000000000,3560000000000,,285119549824,-295999047699,0,104692072133,87360033262,-49052917877,-149038460067,2551296231,-72447815184,-258719650104,762441660879,12567788899,-2523705269,-34138056543,0,-27173039582,,0,,,
DCM,2023,2,,864729103615,,,-389657988044,59196094062,-1860461893982,,301602412152,-256208238213,2386904287816,9948125294,2140644174897,1302651243617,0,0,,-13300000,352989302100,-3030000000000,1500000000000,,302439927652,-824215500,0,348118158858,298265325582,-15971873399,-135467615389,3590687237,451144461183,18625098275,65736518987,2825409656,-3452271961,-24111769509,0,-72845306629,,0,,,
DCM,2023,1,,775753452725,,,-47066163777,86775090652,9708926875,,-756895500,261278996256,2125625291560,0,2386904287816,252326964881,0,0,,-6080000,348651789596,-3180000000000,3150000000000,,73400000,-824215500,0,261392943441,242973547600,7427637540,-113550418639,68779603,-464652975057,102688166158,-83333674675,12877037725,-74518723,-62473502339,0,-28457020933,,0,,,
DCM,2022,4,,1634762842938,,,-48181965049,56408705361,108226740312,,-33872908336,1437185054037,772152328201,-83712090678,2125625291560,1362831222061,0,0,,-39662500,355208529502,-3400000000000,3500000000000,,0,-33833245836,0,1059590928495,347953867948,83712256992,-89147769314,385949489,421963123210,-300032251246,-281491601787,-23580511200,-881371887,-51746225336,0,-36162782631,,0,,,
DCM,2022,3,,1299489169810,,,-32600248460,64064541433,-1668535707027,,-1386353901008,-1230151718232,1996496136466,5807909967,772152328201,1824737889803,0,0,,-948187480660,353980690014,-3980000000000,2280000000000,,262440000,-438428860348,0,789585525426,135013031979,-2279303318,-66865039121,2310136471,180635772568,435018913206,-40113974851,11839024250,-2478990836,-30021359924,0,-29630664420,,0,,,
DCM,2022,2,,1893472229193,,,-40724590437,60051238956,369326648519,,-44182217152,950836901533,1045379351399,279883534,1996496136466,625692470166,0,0,,-36812500,346331721206,-2600000000000,2950000000000,,404628807848,-448774212500,0,1095728722412,387091095995,1309527958,-61733335169,3377225061,-204884817214,-485000500478,-419922407944,12185456600,-3469676689,-125000000000,0,-41687813302,,0,,,
DCM,2022,1,,2120975390394,,,-11331894077,28479413188,-1182852480889,,-172103579500,617726620495,427652730904,0,1045379351399,1972682680884,0,0,,-17242500,344669298190,-2280000000000,1080000000000,,987490007364,-1159576344364,0,1606521468326,36269681302,-5118644790,-43698467662,4201473256,-519404566929,142458384949,368646353002,-6070135682,-4733687395,-87763810243,0,-41425247212,,0,,,
DCM,2021,4,,1562981626085,,,-25813050315,41891505300,-933921545015,,321494717706,-234190585800,663120284075,-1276967371,427652730904,378236241509,0,0,,-267189000,350471059221,-2950000000000,2000000000000,,693984950000,-372223043294,0,1177768877215,-50354098635,-5409606926,-41828482854,1551375877,62340553685,-490036930997,-329857222880,-338918383209,-1520340320,-18862167579,0,-67890893276,,0,,,
DCM,2021,3,,728137361913,,,-10975755431,18934502060,-472041253371,,-476824501393,-498161367100,1159558420808,1723230367,663120284075,450704387664,0,0,,-425013523200,338619334723,-1080000000000,600000000000,,206648568500,-258459546693,0,394080584911,-17213397745,-337785882,-31452564660,772317146,-67140704575,-560203905264,390687394385,6696551867,-2219842632,-23531985167,0,-21720482863,,0,,,
DCM,2021,2,,702568754597,,,-27031142014,36754583308,-320276558706,,-79289445497,724171632022,435782531594,-395742808,1159558420808,1123737636225,0,0,,-37135500,349061752525,-1900000000000,1570000000000,,96535500000,-175787809997,0,322805094315,5974710199,14622710,-30516138927,1864297464,57578785522,-146860173017,509582205713,23653094967,-1091551915,-1291209817,0,-20402269825,,0,,,
DCM,2021,1,,564173704663,,,-49463271060,15154985229,-334308285831,,-313976272285,-74212819279,509995350873,0,435782531594,574071738837,0,0,,-6745000,328876612797,-600000000000,300000000000,,384092847066,-698062374351,0,161403080233,98646000502,-1227979902,-27008015915,3484006948,5248411295,95213582994,-2331914845,7248123809,-7763906485,-35175095949,0,-52541166645,,0,,,
DCM,2020,4,,412277072602,,,-31102320397,44052082120,-87050238277,,-468559497678,136456747432,373810125579,-271522138,509995350873,692066483387,0,0,,-317554747000,332376371935,-1520000000000,1420000000000,,156382214000,-307386964678,0,224863037098,-196647899195,53937840,-26479817742,5093183055,272896901425,186315524873,-143796512926,-16839701700,-2296909706,-8833492189,0,-7656398992,,0,,,
DCM,2020,3,,460122532530,,,-17779682080,8518285624,-309261396456,,-619809996353,-190891701144,563542496156,1159330567,373810125579,738179691665,0,0,,-1916426700,328507514235,-300000000000,0,,314422953656,-932316523309,0,110393498185,45802410215,-2875204398,-29291898150,7586212443,-202808158325,262241595726,274531744418,-1630239868,-18016453505,-15199715545,0,-21061613766,,0,,,
DCM,2020,2,,706474080912,,,-57482857290,50115280533,92632423243,,-212053885167,174861765743,389863156757,-1182426344,563542496156,294283227667,0,0,,-10174500,327895768671,-1470000000000,1570000000000,,505390924111,-717434634778,0,283304899868,122363810732,-15555936822,-26773157833,15238696296,155381512693,362751826404,-915319066600,21001247622,-8258848985,-474949553,0,-27272574826,,0,,,
DCM,2020,1,,451630079711,,,-65245515425,8696687878,-56548827547,,21892867270,-81310166784,471173323541,0,389863156757,-46654206507,0,0,,-4275000,328810387813,0,0,,747114351910,-725217209640,0,100073487780,20000000001,16751452380,-29388215635,15382967372,-74220338949,-353248572957,-20370862012,18283827720,-28504229720,-18721878635,0,-21502231665,,0,,,
DCM,2019,4,,284076315234,,,-52685710109,36754247394,-485931462715,,-880841670013,-99528405008,570662902571,155747558,471290245121,1267244727720,0,0,,-475515082029,338289283410,-1670000000000,1200000000000,,220041425769,-625368013753,0,128347493606,623853120159,-796001257970,-27960006812,17525631674,317831537695,434051123458,320136589061,-31489155338,-7257385004,0,0,-50104297386,,22051167,,,
DCM,2019,3,,529251530662,,,-70574424335,18918513239,348344088904,,-450795763817,127545943260,443116959311,0,570662902571,229997618173,0,0,,-1566917800,330843613762,0,400000000000,,563390362300,-1012619208317,0,10663456255,-592794891661,786519243704,-27332188079,21374347848,-234150523384,108404331212,-72865692852,-16969646166,-45886899891,-20171035380,0,-17614446028,,-22051167,,,
DCM,2019,2,,1001212465433,,,-135926127184,49816196666,313890069482,,-103866315095,1600546282,441890633308,-374220279,443116959311,-208423208105,0,0,,-28519000,326232481586,-1350000000000,1750000000000,,414956332864,-518794128959,0,119546694449,554316379787,7300733087,-30527947875,24344124399,4070104785,-290476891513,-916624422567,10274976130,-9633381846,-464613676,-159256270,-6622188581,,0,,,
DCM,2019,1,,556971904125,,,-122238723873,18910254794,66671530921,,39809616276,156118170153,285772463155,0,441890633308,49637022956,0,0,,-21033000,322909950868,-200000000000,370000000000,,476430589312,-436599940036,0,205600233289,38478511874,-443785861,-33501432358,23928426313,9335002713,-581343489579,127511875348,25849824284,-37663840656,-31765058284,162500000,-19421694995,,0,,,
DCM,2018,4,,360017352492,,,-117925680163,42147095432,-425778584731,,-47844173717,-51331963102,337104417408,0,285772454306,422290795346,0,0,,-34010000,330168264012,-1700000000000,1350000000000,,411767359866,-459577523583,0,109123040564,-66599178421,-21020123899,-33336181272,26869611109,16539161623,-339164116564,424640372775,-578583457,-16158656393,-5360085380,1297470000,-18942119750,,0,,,
DCM,2018,3,,331318885665,,,-53306762938,49789789573,1014483026635,,-1981578545010,-1183715217757,1521092686981,-273051816,337104417408,-216619699382,0,0,,-476471960500,325814878266,-702000000000,1720000000000,,50653917349,-1555760501859,0,160256342193,-199910366768,34715423678,-35400865367,30415823699,61624449086,-95323275648,-364214504706,-64479619874,-73036551755,-536790200,929707800,-12901999750,,0,,,
DCM,2018,2,,781531063183,,,-119128057172,44213984880,-1194914072292,,-8567798908,831638494047,689181141118,273051816,1521092686981,2035120365247,0,0,,500,325156253116,-1550000000000,430000000000,,41427073649,-49994873057,0,163373120066,237130666500,19847841620,-46550144864,41507223349,-82478778144,88150164248,1281593848727,-483693115,-1396730704,-10000257436,-96000000,-21699251512,,0,,,
DCM,2018,1,,641141635352,,,-39521875500,26286039963,36764164463,,-520270590234,-1207003753055,1896184894173,0,689181141118,-723497327284,0,0,,-8921000,322112134440,-1620000000000,1670000000000,,39322012502,-559583681736,0,273401490214,29378878689,16172312296,-43183293982,43260113695,-22643339458,-265148565958,-969131856401,16683020609,-83471693717,-13573250244,96000000,-27449277467,,0,,,
DCM,2017,4,,257634967708,,,-94076127633,66890743266,572814615633,,-149818692850,966450365037,929734529136,0,1896184894173,543454442254,0,0,,-25460000,330050711919,-1500000000000,2100000000000,,103868939786,-253662172636,0,43124891170,-109663210686,-4824453523,-44075478802,43022507630,-85659903533,73996248123,330038304945,24467389688,-14808087137,-3163175695,26000000,-39077301845,,0,,,
DCM,2017,3,,209214963383,,,-7945258470,16076906405,8131647935,,-336713172244,-36337024320,966071553456,0,929734529136,292244499989,0,0,,-2148614200,330277848756,-600000000000,600000000000,,26401662471,-360966220515,0,40078093037,-163075639797,-1555220109,-45431811975,48921693471,6026682168,-73982065433,226102003444,5051073887,-66261657668,-525216686,629000000,-14010283106,,0,,,
DCM,2017,2,,908392315400,,,-14248656396,48477988971,-465770667425,,-487088718343,265628668284,700442885172,0,966071553456,1218488054052,0,0,,-265444698300,325893053263,-2150000000000,1650000000000,,40108414565,-261752434608,0,295492634115,218858381651,-4667012432,-37443177133,45000324191,3221453758,218542249783,113184692270,36378546594,-16290922930,-22829323852,398500000,-22509456971,,0,,,
DCM,2017,1,,691143769093,,,-13618916280,22036707235,108417790955,,-444417820306,-113075862240,813518747412,0,700442885172,222924167111,0,0,,1102000,322683445506,-550000000000,650000000000,,27931023929,-472349946235,0,302043169943,52375404684,866329602,-32866585740,46042005098,94926817218,-215889323273,-281053913572,28096946641,-80386219347,-311619722,237000000,-13839289927,,0,,,
DCM,2016,4,,620447223081,,,-64106040242,49830594431,85815463280,,-427127030220,241297320260,572221427152,0,813518747412,582608887200,90909091,0,,-211583110000,334167879338,-1650000000000,1750000000000,,11990456354,-227534376574,0,255419011840,-114212622303,133751098887,-40488580394,51810435713,-259230582793,122995541050,162148260301,742463143,-20037229793,-2220757421,-17477268702,-24758761666,,0,,,
DCM,2016,3,,357310290804,,,-51317412973,26416131397,75098718424,,-439750059692,-393648832406,965643110196,227149362,572221427152,-28997491138,0,0,,-281048000,324916656809,-950000000000,1050000000000,,27435677833,-466904689525,0,35580983349,-31595326986,14707117377,-36298341743,49999201998,-19084404376,-90291236444,-165767055653,-25248634055,-82701333852,-181955588,9045408511,-12078570485,,0,,,
DCM,2016,2,,720128356536,,,-29463589020,52300347986,-24607685478,,-564562803577,-47841723261,1013711982819,-227149362,965643110196,541328765794,0,0,,-423080492000,313638980304,-1650000000000,1602555555556,,82876228896,-224358540473,0,244642299094,145757977172,7860400272,-41365696753,49594396447,17463487996,123773125413,6466552252,-364867646,-20209405211,-370304240,541472500,-306099651806,,0,,,
DCM,2016,1,,402415499223,,,-27168489364,35733931585,258565442221,,-445508843707,-201367348670,1215079331489,0,1013711982819,-14423947184,0,0,,0,319882999521,-850000000000,1100000000000,,11841710937,-457350554644,0,123436183209,1555036265,-55807355949,-41869718408,55218354585,-59971422608,-140060327001,-150945806642,21451152439,-82973943489,-3233107471,0,-1105991635,,0,,,
DCM,2015,4,,632993337949,,,-117382297867,39091139901,121910258761,,-603248138435,84909992897,1129945431511,223907081,1215079331489,566247872571,201416727,0,,-393431093375,332286856601,-1700000000000,1900000000000,,5186810860,-215003855920,0,296552639033,-16369434352,9219309485,-46229928203,57533895385,5116214975,-45423461770,-14514115664,13676836124,-25641564744,-174212299,172000000,42838000,,0,,,
DCM,2015,3,,493707048144,,,-37214658917,48194597015,228131828913,,-446117043990,126414633707,1003768907605,-238109801,1129945431511,344399848784,180660910,0,,0,308203791406,-800000000000,1016971229905,,8451273432,-454568317422,0,14787980667,-30901469899,185655590855,-44705021570,60666176685,47416680680,-175782944517,-1532944343162,19186788733,-91460761291,-453845400,1581636975597,3094250000,,0,,,
DCM,2015,2,,734964282720,,,-78570567895,47786121164,-675446082556,,-193940178885,48563813669,955190891216,14202720,1003768907605,917950075110,27500000,0,,0,334465307978,-1250000000000,605310864175,,0,-193940178885,0,254808924338,47270904251,77711050163,-41476937979,62185033969,19664425976,107151980555,1712077631293,-21936432253,-32162471090,-174470085,-1581636975597,-19997896409,,0,,,
DCM,2015,1,,537631668864,,,-11258331508,12563054472,501277222964,,-403631914494,-1108514336468,2063705227684,0,955190891216,-1206159644938,-27500000,0,,0,252966719404,-255000000000,755000000000,,0,-403631914494,0,197686326256,0,70241639417,-35322178404,52059162191,-64268520654,-81152407946,-1514518641872,41897837134,-92578333578,-32914002522,0,-257244364,,0,,,
DGC,2025,2,,940129067845,,,-231050060628,32101607066,-1109151387707,0,484587574933,-40840137925,190435302744,-1296034142,148299130677,583723674849,4583588118,0,0,0,80192453647,-1929000000000,1014213477737,0,1699426511975,-1214838937042,,986242583874,-12948473,13022438560,-148660091838,9344632075,-131608183695,-326231820435,134389634676,18625462045,-1553619863,-14777644000,0,-35249221724,,,,,0
DGC,2025,1,,925849354937,,,-95006173567,118476032740,-485832090827,0,214974036096,74653455113,115781847631,0,190435302744,345511509844,0,0,0,0,74831794166,-3697400000000,3188098050000,0,1065865956520,-850891920424,,977912812419,0,0,-133889796956,6994545308,-122831422022,22357918878,-224086520899,17535391138,-20183785314,-158896175868,0,-94233251006,,,,,0
DGC,2024,4,,801326403640,,,-184507774879,195881195015,559961476803,0,-1121224998759,-132960423183,248488682452,253588362,115781847631,428303098773,1066666667,0,0,-1194930140118,69038206233,-1673888050000,2221409440000,0,1128628919379,-1054923778020,,864953785415,161672423,1334769930,-140081493954,5919463593,-46401929590,-250901650320,112377050030,31173439145,-4627065854,-179868198591,0,-34774949687,,,,,0
DGC,2024,3,,771572838042,,,-40372503514,158854287576,-1256232988084,0,-17360131532,-251522720096,500022750685,-11348137,248488682452,1022070399520,-1066666667,0,0,14087284768,102186200659,-5529113068493,4155464963014,0,861939130073,-893386546373,,800024592972,-9689390,549303893,-135097885925,3920315833,44901839162,237620504372,-16627124080,4642048816,-5277251241,-296579749,0,-14465875802,,,,,0
DGC,2024,2,,933529665169,,,-273696182137,90277865444,-455968647653,0,-2600256919986,386815306403,113196096145,11348137,500022750685,3443040874042,1066666667,0,0,-2499162428197,90868641221,-1533646997627,1260030000000,0,995277493982,-1096371985771,,966036006970,-9705605,-549303893,-128121534498,5305560974,59903021949,-119203845386,2577648536834,21416757084,-4745076498,-2326346999,0,-23181838111,,,,,0
DGC,2024,1,,744296304221,,,-23426403735,92016838819,-79189876,0,826640536389,-947378822715,1060574918860,0,113196096145,-1773940169228,0,0,0,1235493702429,106401621585,-966000000000,897330375040,0,702125563624,-1110978729664,,769261126172,-20721296,0,-137854753887,6509031647,184288233459,-5832828674,-2582781832568,-8517816714,-6072527578,-60340903996,0,-38978797378,,,,,0
DGC,2023,4,,742513589887,,,-48150503927,-222943215790,369021399006,0,489315953761,987396267517,73177884022,767321,1060574918860,129058914750,3751924789,0,0,155018409590,98184364342,-1431930000000,2068293193934,0,1013142334004,-678844789833,,798626857948,-1572340577,5035845014,-165478148999,7717012159,-125102368079,-1411410389,-235151278426,16807304468,-7748352215,-186703814814,0,-74144755682,,,,,0
DGC,2023,3,,789518753841,,,-69610601780,252963162509,-124728102431,0,-30959830144,1071789653,71510557160,595537209,73177884022,156759722228,545454546,743964764766,0,-1720126000,93245931185,-3813900000000,2761309117528,0,970258819392,-999498523536,,863560075518,-237302081,-9966649949,-165326343234,8243042402,-461794270656,128571107286,-421228992022,134848175034,-4172424062,-208596015,0,-8774031178,,,,,0
